0.0,-1.0,-1.0,-1.0,-1.0
0.1,-0.9488009323769814,-0.9488311065617269,-0.9487448333333334,-0.9488311065617283
0.2,-0.7925649109981008,-0.7926814723279929,-0.7925314573642501,-0.7926814723279901
0.3,-0.5424521146613889,-0.5427199480239037,-0.5425472316420766,-0.5427199480239006
0.4,-0.22906362282747206,-0.2295570841333266,-0.22935304788836344,-0.22955708422823587
0.5,0.10289057610774016,0.10211050178467301,0.1024300936541063,0.10211050088248562
0.6,0.4038421981219158,0.4027598896359241,0.4033260965409724,0.40275986508942907
0.7,0.6299103001870618,0.628575091230967,0.629503741945375,0.6285748429805971
0.8,0.7518855691458639,0.7504031424851834,0.7517374017582171,0.7504016861082429
0.9,0.760489265593312,0.7589831864055834,0.7606737613226836,0.7589772835609422
1.0,0.6669891521533494,0.6655466363313933,0.6674813186256482,0.665528487762239
1.1,0.4995498420302654,0.4981772436534967,0.5002411756996707,0.49813241985485074
1.2,0.296609125879972,0.2952242671646138,0.2973474130401185,0.2951319450355354
1.3,0.09892287254615706,0.09739935835461222,0.09954826313428979,0.09723631474070978
1.4,-0.05817816773892309,-0.059923572666999714,-0.05781840248065178,-0.0601782893876098
1.5,-0.15105108484747798,-0.15296298001491576,-0.1511054955512357,-0.15333619475173402
1.6,-0.1715081349466867,-0.17333625441383188,-0.1721278971252525,-0.173905068210163
1.7,-0.12734727335524554,-0.12866433017625406,-0.1286894161246232,-0.12964809373757974
1.8,-0.03940190684610223,-0.03969646248967307,-0.04162254841192853,-0.04155142377154408
1.9,0.06431149405316433,0.0655021459636308,0.06110389747568141,0.062109368442010066
2.0,0.15584160638771938,0.15880920628487138,0.15172490878933823,0.1532872880419427
2.1,0.2138858872769981,0.21867771773846412,0.2093651835377041,0.21105287643252726
2.2,0.22786596566461542,0.23427028264345812,0.22410316917637585,0.22572248230834474
2.3,0.19861585251532554,0.20619470193617473,0.19741729332998342,0.19915064510068256
2.4,0.13604402554295064,0.14419742873544772,0.13941461754057954,0.14168071116978073
2.5,0.05504139799690544,0.06309304857809467,0.06436560202903989,0.06748584384800971
2.6,-0.028851695488409657,-0.021554124230244054,-0.013620193076708134,-0.00971108888269787
2.7,-0.102857272224329,-0.09684021357882339,-0.08348608233116313,-0.07927766696056986
2.8,-0.15889317059916597,-0.15447528807573452,-0.13835425437796978,-0.1345240547427738
2.9,-0.19401097799069222,-0.19126378804898891,-0.17533851647362975,-0.1724072116633876
3.0,-0.20965520837772383,-0.20841812105733942,-0.19476405331880886,-0.19286010848284463
3.1,-0.21020260242611627,-0.21014805249442048,-0.19930868339817234,-0.1981659110376994
3.2,-0.2012515660392501,-0.2019826487776979,-0.1932050158900049,-0.1923700223824252
3.3,-0.18805582897847084,-0.189213025544696,-0.1813983562231461,-0.1805301496959252
3.4,-0.1743673175092334,-0.17572080683636776,-0.16855666284767318,-0.16769092276337141
3.5,-0.16181784343796624,-0.16332376253760927,-0.1580018312879117,-0.15768979088816212
3.6,-0.14987359262958566,-0.1516759437217019,-0.150821571570899,-0.1520887605138987
3.7,-0.13634551929035454,-0.13871429955258918,-0.14550342352031265,-0.14959925649529643
3.8,-0.11838362265493368,-0.12159784629988385,-0.13835563431117903,-0.146314051072771
3.9,-0.09376869670187732,-0.09797667234732799,-0.12475642371531631,-0.13688129454553583
4.0,-0.06215494448497927,-0.06726139841888856,-0.10096438224382798,-0.11645091038792656
4.1,-0.02581462792600342,-0.031442289387425715,-0.06593340516629946,-0.08285002902322719
4.2,0.01048660339451507,0.004937398380562397,-0.02244058055658405,-0.03816630571137916
4.3,0.04057138139426242,0.03577741752258673,0.02303301907466062,0.011047317121618482
4.4,0.058602436084316756,0.05513047465839044,0.061819958296645106,0.05527929484667201
4.5,0.0609388421674259,0.059075335281415065,0.08558553804581107,0.0848855453662444
4.6,0.04747887116366112,0.04713059386230456,0.08900786443267322,0.09321658973407432
4.7,0.022049045795215827,0.022748041373478856,0.07166296611201914,0.07886306295954841
4.8,-0.008292407834517013,-0.007276385365625526,0.03843951022191392,0.04622717065411909
4.9,-0.03485048996990192,-0.03431868706585178,-0.001649306433266118,0.004325486685299833
5.0,-0.04935785077174015,-0.04996531297828383,-0.03783666957486174,-0.03565848273635465
